,Energy to electrolyzer (kWh),Energy from grid (kWh),Energy from renewables (kWh),Total energy (kWh),energy_from_the_grid_old,energy_to_electrolyzer_old,total_energy_old,Hydrogen Hourly production (kg)
4313,457543.7522646937,457543.7522646937,0.0,457543.7522646937,480000.0,480000.0,457543.7522646937,8366.316447324267
4314,457544.5132056232,457544.5132056232,0.0,457544.5132056232,480000.0,480000.0,457544.5132056232,8366.316447324267
4315,457545.2741465525,457545.2741465525,0.0,457545.2741465525,480000.0,480000.0,457545.2741465525,8366.316447324267
4316,457546.03508748196,457546.03508748196,0.0,457546.03508748196,480000.0,480000.0,457546.03508748196,8366.316447324267
4317,457546.79602841137,457546.79602841137,0.0,457546.79602841137,480000.0,480000.0,457546.79602841137,8366.316447324267
4318,457547.5569693407,457547.5569693407,0.0,457547.5569693407,480000.0,480000.0,457547.5569693407,8366.316447324267
4319,457548.3179102701,457548.3179102701,0.0,457548.3179102701,480000.0,480000.0,457548.3179102701,8366.316447324267
4320,457549.07885119953,457549.07885119953,0.0,457549.07885119953,480000.0,480000.0,457549.07885119953,8366.316447324267
4321,457549.83979212894,457549.83979212894,0.0,457549.83979212894,480000.0,480000.0,457549.83979212894,8366.316447324267
4322,457550.6007330584,457550.6007330584,0.0,457550.6007330584,480000.0,480000.0,457550.6007330584,8366.316447324267
4323,457551.3616739878,457551.3616739878,0.0,457551.3616739878,480000.0,480000.0,457551.3616739878,8366.316447324267
4324,457552.12261491717,457552.12261491717,0.0,457552.12261491717,480000.0,480000.0,457552.12261491717,8366.316447324267
4325,457552.8835558466,457552.8835558466,0.0,457552.8835558466,480000.0,480000.0,457552.8835558466,8366.316447324267
4326,457553.64449677593,457553.64449677593,0.0,457553.64449677593,480000.0,480000.0,457553.64449677593,8366.316447324267
4327,457554.4054377054,457554.4054377054,0.0,457554.4054377054,480000.0,480000.0,457554.4054377054,8366.316447324267
4328,457555.1663786348,457555.1663786348,0.0,457555.1663786348,480000.0,480000.0,457555.1663786348,8366.316447324267
4329,457555.9273195642,457555.9273195642,0.0,457555.9273195642,480000.0,480000.0,457555.9273195642,8366.316447324267
4330,457556.68826049357,457556.68826049357,0.0,457556.68826049357,480000.0,480000.0,457556.68826049357,8366.316447324267
4331,457557.4492014229,457557.4492014229,0.0,457557.4492014229,480000.0,480000.0,457557.4492014229,8366.316447324267
4332,457558.21014235244,457558.21014235244,0.0,457558.21014235244,480000.0,480000.0,457558.21014235244,8366.316447324267
4333,457558.9710832817,457558.9710832817,0.0,457558.9710832817,480000.0,480000.0,457558.9710832817,8366.316447324267
4334,457559.7320242112,457559.7320242112,0.0,457559.7320242112,480000.0,480000.0,457559.7320242112,8366.316447324267
4335,457560.4929651406,457560.4929651406,0.0,457560.4929651406,480000.0,480000.0,457560.4929651406,8366.316447324267
4336,457561.25390606996,457561.25390606996,0.0,457561.25390606996,480000.0,480000.0,457561.25390606996,8366.316447324267
4337,457562.01484699943,457562.01484699943,0.0,457562.01484699943,480000.0,480000.0,457562.01484699943,8366.316447324267
4338,457562.7757879288,457562.7757879288,0.0,457562.7757879288,480000.0,480000.0,457562.7757879288,8366.316447324267
4339,457563.53672885813,457563.53672885813,0.0,457563.53672885813,480000.0,480000.0,457563.53672885813,8366.316447324267
4340,457564.29766978766,457564.29766978766,0.0,457564.29766978766,480000.0,480000.0,457564.29766978766,8366.316447324267
4341,457565.058610717,457565.058610717,0.0,457565.058610717,480000.0,480000.0,457565.058610717,8366.316447324267
4342,457565.8195516464,457565.8195516464,0.0,457565.8195516464,480000.0,480000.0,457565.8195516464,8366.316447324267
4343,457566.58049257577,457566.58049257577,0.0,457566.58049257577,480000.0,480000.0,457566.58049257577,8366.316447324267
4344,457567.3414335052,457567.3414335052,0.0,457567.3414335052,480000.0,480000.0,457567.3414335052,8366.316447324267
4345,457568.10237443465,457568.10237443465,0.0,457568.10237443465,480000.0,480000.0,457568.10237443465,8366.316447324267
4346,457568.86331536394,457568.86331536394,0.0,457568.86331536394,480000.0,480000.0,457568.86331536394,8366.316447324267
4347,457569.62425629335,457569.62425629335,0.0,457569.62425629335,480000.0,480000.0,457569.62425629335,8366.316447324267
4348,457570.3851972228,457570.3851972228,0.0,457570.3851972228,480000.0,480000.0,457570.3851972228,8366.316447324267
4349,457571.1461381522,457571.1461381522,0.0,457571.1461381522,480000.0,480000.0,457571.1461381522,8366.316447324267
4350,457571.9070790817,457571.9070790817,0.0,457571.9070790817,480000.0,480000.0,457571.9070790817,8366.316447324267
4351,457572.668020011,457572.668020011,0.0,457572.668020011,480000.0,480000.0,457572.668020011,8366.316447324267
4352,457573.4289609404,457573.4289609404,0.0,457573.4289609404,480000.0,480000.0,457573.4289609404,8366.316447324267
4353,457574.18990186986,457574.18990186986,0.0,457574.18990186986,480000.0,480000.0,457574.18990186986,8366.316447324267
4354,457574.9508427992,457574.9508427992,0.0,457574.9508427992,480000.0,480000.0,457574.9508427992,8366.316447324267
4355,457575.7117837287,457575.7117837287,0.0,457575.7117837287,480000.0,480000.0,457575.7117837287,8366.316447324267
4356,457576.47272465803,457576.47272465803,0.0,457576.47272465803,480000.0,480000.0,457576.47272465803,8366.316447324267
4357,457577.2336655874,457577.2336655874,0.0,457577.2336655874,480000.0,480000.0,457577.2336655874,8366.316447324267
4358,457577.99460651685,457577.99460651685,0.0,457577.99460651685,480000.0,480000.0,457577.99460651685,8366.316447324267
4359,457578.75554744626,457578.75554744626,0.0,457578.75554744626,480000.0,480000.0,457578.75554744626,8366.316447324267
4360,457579.51648837555,457579.51648837555,0.0,457579.51648837555,480000.0,480000.0,457579.51648837555,8366.316447324267
4361,457580.277429305,457580.277429305,0.0,457580.277429305,480000.0,480000.0,457580.277429305,8366.316447324267
4362,457581.0383702344,457581.0383702344,0.0,457581.0383702344,480000.0,480000.0,457581.0383702344,8366.316447324267
4363,457581.7993111639,457581.7993111639,0.0,457581.7993111639,480000.0,480000.0,457581.7993111639,8366.316447324267
4364,457582.56025209324,457582.56025209324,0.0,457582.56025209324,480000.0,480000.0,457582.56025209324,8366.316447324267
4365,457583.32119302265,457583.32119302265,0.0,457583.32119302265,480000.0,480000.0,457583.32119302265,8366.316447324267
4366,457584.08213395206,457584.08213395206,0.0,457584.08213395206,480000.0,480000.0,457584.08213395206,8366.316447324267
4367,457584.8430748815,457584.8430748815,0.0,457584.8430748815,480000.0,480000.0,457584.8430748815,8366.316447324267
4368,457585.6040158109,457585.6040158109,0.0,457585.6040158109,480000.0,480000.0,457585.6040158109,8366.316447324267
4369,457586.36495674023,457586.36495674023,0.0,457586.36495674023,480000.0,480000.0,457586.36495674023,8366.316447324267
4370,457587.12589766964,457587.12589766964,0.0,457587.12589766964,480000.0,480000.0,457587.12589766964,8366.316447324267
4371,457587.8868385991,457587.8868385991,0.0,457587.8868385991,480000.0,480000.0,457587.8868385991,8366.316447324267
4372,457588.64777952846,457588.64777952846,0.0,457588.64777952846,480000.0,480000.0,457588.64777952846,8366.316447324267
4373,457589.40872045775,457589.40872045775,0.0,457589.40872045775,480000.0,480000.0,457589.40872045775,8366.316447324267
4374,457590.1696613873,457590.1696613873,0.0,457590.1696613873,480000.0,480000.0,457590.1696613873,8366.316447324267
4375,457590.9306023166,457590.9306023166,0.0,457590.9306023166,480000.0,480000.0,457590.9306023166,8366.316447324267
4376,457591.69154324615,457591.69154324615,0.0,457591.69154324615,480000.0,480000.0,457591.69154324615,8366.316447324267
4377,457592.4524841755,457592.4524841755,0.0,457592.4524841755,480000.0,480000.0,457592.4524841755,8366.316447324267
4378,457593.2134251048,457593.2134251048,0.0,457593.2134251048,480000.0,480000.0,457593.2134251048,8366.316447324267
4379,457593.9743660343,457593.9743660343,0.0,457593.9743660343,480000.0,480000.0,457593.9743660343,8366.316447324267
4380,457594.73530696373,457594.73530696373,0.0,457594.73530696373,480000.0,480000.0,457594.73530696373,8366.316447324267
4381,457595.4962478931,457595.4962478931,0.0,457595.4962478931,480000.0,480000.0,457595.4962478931,8366.316447324267
4382,457596.2571888225,457596.2571888225,0.0,457596.2571888225,480000.0,480000.0,457596.2571888225,8366.316447324267
4383,457597.01812975184,457597.01812975184,0.0,457597.01812975184,480000.0,480000.0,457597.01812975184,8366.316447324267
4384,457597.7790706813,457597.7790706813,0.0,457597.7790706813,480000.0,480000.0,457597.7790706813,8366.316447324267
4385,457598.5400116107,457598.5400116107,0.0,457598.5400116107,480000.0,480000.0,457598.5400116107,8366.316447324267
4386,457599.30095254007,457599.30095254007,0.0,457599.30095254007,480000.0,480000.0,457599.30095254007,8366.316447324267
4387,457600.0618934695,457600.0618934695,0.0,457600.0618934695,480000.0,480000.0,457600.0618934695,8366.316447324267
4388,457600.82283439883,457600.82283439883,0.0,457600.82283439883,480000.0,480000.0,457600.82283439883,8366.316447324267
4389,457601.58377532836,457601.58377532836,0.0,457601.58377532836,480000.0,480000.0,457601.58377532836,8366.316447324267
4390,457602.34471625776,457602.34471625776,0.0,457602.34471625776,480000.0,480000.0,457602.34471625776,8366.316447324267
4391,457603.10565718706,457603.10565718706,0.0,457603.10565718706,480000.0,480000.0,457603.10565718706,8366.316447324267
4392,457603.8665981166,457603.8665981166,0.0,457603.8665981166,480000.0,480000.0,457603.8665981166,8366.316447324267
4393,457604.6275390459,457604.6275390459,0.0,457604.6275390459,480000.0,480000.0,457604.6275390459,8366.316447324267
4394,457605.38847997534,457605.38847997534,0.0,457605.38847997534,480000.0,480000.0,457605.38847997534,8366.316447324267
4395,457606.14942090475,457606.14942090475,0.0,457606.14942090475,480000.0,480000.0,457606.14942090475,8366.316447324267
4396,457606.91036183405,457606.91036183405,0.0,457606.91036183405,480000.0,480000.0,457606.91036183405,8366.316447324267
4397,457607.67130276357,457607.67130276357,0.0,457607.67130276357,480000.0,480000.0,457607.67130276357,8366.316447324267
4398,457608.4322436929,457608.4322436929,0.0,457608.4322436929,480000.0,480000.0,457608.4322436929,8366.316447324267
4399,457609.1931846223,457609.1931846223,0.0,457609.1931846223,480000.0,480000.0,457609.1931846223,8366.316447324267
4400,457609.9541255517,457609.9541255517,0.0,457609.9541255517,480000.0,480000.0,457609.9541255517,8366.316447324267
4401,457610.7150664811,457610.7150664811,0.0,457610.7150664811,480000.0,480000.0,457610.7150664811,8366.316447324267
4402,457611.47600741056,457611.47600741056,0.0,457611.47600741056,480000.0,480000.0,457611.47600741056,8366.316447324267
4403,457612.23694833997,457612.23694833997,0.0,457612.23694833997,480000.0,480000.0,457612.23694833997,8366.316447324267
4404,457612.9978892693,457612.9978892693,0.0,457612.9978892693,480000.0,480000.0,457612.9978892693,8366.316447324267
4405,457613.7588301987,457613.7588301987,0.0,457613.7588301987,480000.0,480000.0,457613.7588301987,8366.316447324267
4406,457614.51977112814,457614.51977112814,0.0,457614.51977112814,480000.0,480000.0,457614.51977112814,8366.316447324267
4407,457615.28071205755,457615.28071205755,0.0,457615.28071205755,480000.0,480000.0,457615.28071205755,8366.316447324267
4408,457616.0416529869,457616.0416529869,0.0,457616.0416529869,480000.0,480000.0,457616.0416529869,8366.316447324267
4409,457616.8025939163,457616.8025939163,0.0,457616.8025939163,480000.0,480000.0,457616.8025939163,8366.316447324267
4410,457617.5635348458,457617.5635348458,0.0,457617.5635348458,480000.0,480000.0,457617.5635348458,8366.316447324267
4411,457618.3244757751,457618.3244757751,0.0,457618.3244757751,480000.0,480000.0,457618.3244757751,8366.316447324267
4412,457619.08541670453,457619.08541670453,0.0,457619.08541670453,480000.0,480000.0,457619.08541670453,8366.316447324267
4413,457619.84635763394,457619.84635763394,0.0,457619.84635763394,480000.0,480000.0,457619.84635763394,8366.316447324267
4414,457620.6072985633,457620.6072985633,0.0,457620.6072985633,480000.0,480000.0,457620.6072985633,8366.316447324267
4415,457621.36823949276,457621.36823949276,0.0,457621.36823949276,480000.0,480000.0,457621.36823949276,8366.316447324267
4416,457622.12918042217,457622.12918042217,0.0,457622.12918042217,480000.0,480000.0,457622.12918042217,8366.316447324267
4417,457622.8901213516,457622.8901213516,0.0,457622.8901213516,480000.0,480000.0,457622.8901213516,8366.316447324267
4418,457623.651062281,457623.651062281,0.0,457623.651062281,480000.0,480000.0,457623.651062281,8366.316447324267
4419,457624.4120032104,457624.4120032104,0.0,457624.4120032104,480000.0,480000.0,457624.4120032104,8366.316447324267
4420,457625.1729441397,457625.1729441397,0.0,457625.1729441397,480000.0,480000.0,457625.1729441397,8366.316447324267
4421,457625.9338850692,457625.9338850692,0.0,457625.9338850692,480000.0,480000.0,457625.9338850692,8366.316447324267
4422,457626.69482599857,457626.69482599857,0.0,457626.69482599857,480000.0,480000.0,457626.69482599857,8366.316447324267
4423,457627.455766928,457627.455766928,0.0,457627.455766928,480000.0,480000.0,457627.455766928,8366.316447324267
4424,457628.2167078574,457628.2167078574,0.0,457628.2167078574,480000.0,480000.0,457628.2167078574,8366.316447324267
4425,457628.97764878673,457628.97764878673,0.0,457628.97764878673,480000.0,480000.0,457628.97764878673,8366.316447324267
4426,457629.73858971614,457629.73858971614,0.0,457629.73858971614,480000.0,480000.0,457629.73858971614,8366.316447324267
4427,457630.49953064555,457630.49953064555,0.0,457630.49953064555,480000.0,480000.0,457630.49953064555,8366.316447324267
4428,457631.260471575,457631.260471575,0.0,457631.260471575,480000.0,480000.0,457631.260471575,8366.316447324267
4429,457632.0214125044,457632.0214125044,0.0,457632.0214125044,480000.0,480000.0,457632.0214125044,8366.316447324267
4430,457632.7823534338,457632.7823534338,0.0,457632.7823534338,480000.0,480000.0,457632.7823534338,8366.316447324267
4431,457633.54329436325,457633.54329436325,0.0,457633.54329436325,480000.0,480000.0,457633.54329436325,8366.316447324267
4432,457634.3042352926,457634.3042352926,0.0,457634.3042352926,480000.0,480000.0,457634.3042352926,8366.316447324267
4433,457635.06517622195,457635.06517622195,0.0,457635.06517622195,480000.0,480000.0,457635.06517622195,8366.316447324267
4434,457635.8261171515,457635.8261171515,0.0,457635.8261171515,480000.0,480000.0,457635.8261171515,8366.316447324267
4435,457636.5870580807,457636.5870580807,0.0,457636.5870580807,480000.0,480000.0,457636.5870580807,8366.316447324267
4436,457637.34799901024,457637.34799901024,0.0,457637.34799901024,480000.0,480000.0,457637.34799901024,8366.316447324267
4437,457638.10893993964,457638.10893993964,0.0,457638.10893993964,480000.0,480000.0,457638.10893993964,8366.316447324267
4438,457638.86988086894,457638.86988086894,0.0,457638.86988086894,480000.0,480000.0,457638.86988086894,8366.316447324267
4439,457639.6308217984,457639.6308217984,0.0,457639.6308217984,480000.0,480000.0,457639.6308217984,8366.316447324267
4440,457640.39176272776,457640.39176272776,0.0,457640.39176272776,480000.0,480000.0,457640.39176272776,8366.316447324267
4441,457641.1527036572,457641.1527036572,0.0,457641.1527036572,480000.0,480000.0,457641.1527036572,8366.316447324267
4442,457641.91364458663,457641.91364458663,0.0,457641.91364458663,480000.0,480000.0,457641.91364458663,8366.316447324267
4443,457642.67458551604,457642.67458551604,0.0,457642.67458551604,480000.0,480000.0,457642.67458551604,8366.316447324267
4444,457643.43552644545,457643.43552644545,0.0,457643.43552644545,480000.0,480000.0,457643.43552644545,8366.316447324267
4445,457644.1964673748,457644.1964673748,0.0,457644.1964673748,480000.0,480000.0,457644.1964673748,8366.316447324267
4446,457644.9574083042,457644.9574083042,0.0,457644.9574083042,480000.0,480000.0,457644.9574083042,8366.316447324267
4447,457645.7183492337,457645.7183492337,0.0,457645.7183492337,480000.0,480000.0,457645.7183492337,8366.316447324267
